name,asymmetry,diameter,red,green,blue,contrast,correlation,energy,homogeneity
ISIC_0030463,0,5.04,41.7088,27.7003,24.9885,475.9224,0.9312,0.7616,0.8081
ISIC_0030464,1,1.96,12.1548,6.7401,4.8455,105.177,0.9237,0.9028,0.9194
ISIC_0030465,0,3.4,26.2622,15.7924,16.7687,315.5581,0.9166,0.812,0.84
ISIC_0030466,0,3.38,28.6945,15.5762,15.5648,169.5526,0.9363,0.7533,0.8021
ISIC_0030467,0,1.88,9.7909,2.8189,3.0886,59.7998,0.9039,0.9174,0.9358
ISIC_0030468,0,1.96,11.2884,4.528,3.883,136.3381,0.9004,0.9335,0.9419
ISIC_0030469,0,2.98,22.9532,6.8049,9.637,144.2238,0.9079,0.8208,0.8497
ISIC_0030470,0,3.4,34.6322,12.8994,10.7355,216.8535,0.9262,0.783,0.828
ISIC_0030471,0,2.76,28.1352,15.5022,16.2591,316.9924,0.9336,0.8548,0.9033
ISIC_0030472,0,4.44,79.521,30.8525,30.1283,343.3114,0.9327,0.5251,0.6289
ISIC_0030473,1,2.14,8.668,3.6527,3.6906,50.1067,0.9162,0.9092,0.9279
ISIC_0030474,0,3.18,39.8625,16.9325,17.4692,283.6518,0.9402,0.7934,0.84
ISIC_0030475,1,4.46,52.2751,26.0237,24.7092,317.29,0.9581,0.7587,0.8386
ISIC_0030476,0,2.2,16.7591,6.812,6.7983,144.9148,0.9247,0.9005,0.9156
ISIC_0030477,0,2.1,18.4653,8.9815,9.5853,177.5842,0.9367,0.9008,0.9204
ISIC_0030478,0,3.9,56.1072,21.1239,17.8422,303.3073,0.9356,0.6871,0.7485
ISIC_0030479,0,2.02,13.763,8.6706,7.9099,201.4238,0.9315,0.9294,0.9409
ISIC_0030480,0,2.48,19.3695,5.8009,9.2956,116.8477,0.9309,0.8805,0.9071
ISIC_0030481,0,3.16,31.3521,7.5908,11.3188,127.5116,0.9324,0.7859,0.8428
ISIC_0030482,1,0.0,74.7152,39.7337,33.7755,496.2932,0.9521,0.6642,0.7578
ISIC_0030483,0,2.86,27.2827,12.62,11.338,259.5462,0.9285,0.8542,0.8846
ISIC_0030484,0,2.78,17.9644,6.7726,7.1048,158.6684,0.907,0.8756,0.8938
ISIC_0030485,0,2.36,9.8774,4.8369,3.8221,87.9569,0.9059,0.9135,0.9273
ISIC_0030486,0,4.88,6.7657,4.0357,4.5933,83.3632,0.8942,0.9229,0.9485
ISIC_0030487,1,5.1,45.3815,28.3759,25.7857,457.2154,0.9369,0.7537,0.8068
ISIC_0030488,1,2.44,15.9997,8.6634,7.8103,181.3307,0.9211,0.9006,0.9155
ISIC_0030489,1,2.82,24.7253,8.8996,9.462,159.6938,0.9336,0.8536,0.8832
ISIC_0030490,0,4.48,45.0754,20.244,19.2773,286.7515,0.9423,0.747,0.8132
ISIC_0030491,1,3.12,27.7081,19.7489,19.5058,348.8555,0.9394,0.8439,0.8645
ISIC_0030492,0,5.06,51.4484,34.0931,35.2883,253.5932,0.9483,0.5828,0.6907
ISIC_0030493,0,2.68,19.2175,7.4983,7.0882,134.1115,0.9329,0.8831,0.9072
ISIC_0030494,0,2.62,22.5439,9.0213,9.3051,170.0907,0.9241,0.8528,0.8802
ISIC_0030495,0,4.5,77.2365,34.43,34.9274,307.9555,0.9606,0.6231,0.7369
ISIC_0030496,0,1.84,10.6355,4.4441,5.2005,106.7655,0.9171,0.935,0.9482
ISIC_0030497,0,4.08,49.9161,17.3643,15.2511,218.7767,0.9431,0.7071,0.7732
ISIC_0030498,0,2.74,19.298,5.3889,5.7324,106.7504,0.9076,0.8458,0.88
ISIC_0030499,0,3.4,32.0351,11.1344,11.6875,147.3478,0.9379,0.773,0.8289
ISIC_0030500,0,4.0,39.7947,14.6382,14.3342,199.2413,0.9317,0.7282,0.7856
ISIC_0030501,0,1.8,8.299,4.8036,4.9972,138.9037,0.8805,0.9373,0.9458
ISIC_0030502,0,5.08,80.9734,39.0913,37.3886,451.9307,0.9464,0.5983,0.7221
ISIC_0030503,1,4.7,45.2747,14.7338,19.6765,187.4061,0.9402,0.7057,0.7905
ISIC_0030504,0,4.74,28.6588,16.2656,10.3319,213.6576,0.9065,0.7298,0.7822
ISIC_0030505,1,3.28,27.1639,7.4036,9.1027,121.1562,0.9141,0.7698,0.8249
ISIC_0030506,0,2.68,14.2303,5.0367,6.0437,93.0424,0.931,0.9068,0.9255
ISIC_0030507,0,3.58,30.7216,20.9968,19.0747,517.1141,0.9055,0.8138,0.8522
ISIC_0030508,1,1.22,1.8735,1.0562,1.2216,25.4075,0.7873,0.962,0.9677
ISIC_0030509,0,3.1,24.7193,11.8763,10.2661,186.4105,0.9511,0.8813,0.9127
ISIC_0030510,0,3.96,40.4452,19.9254,24.1375,473.5186,0.9137,0.7796,0.8375
ISIC_0030511,0,2.78,17.7676,11.5619,12.1671,316.925,0.91,0.8959,0.9118
ISIC_0030512,0,2.72,21.1408,10.4547,7.0357,203.9825,0.9194,0.86,0.882
ISIC_0030513,0,1.2,5.1863,1.7079,2.4081,49.0639,0.8959,0.9635,0.9703
ISIC_0030514,0,3.56,22.5118,15.5015,14.8286,346.1473,0.9233,0.8724,0.9125
ISIC_0030515,0,0.0,14.476,4.7009,4.8345,101.4779,0.9127,0.8954,0.9145
ISIC_0030516,0,4.06,24.9383,6.9399,7.6738,163.0988,0.9106,0.8358,0.8629
ISIC_0030517,0,4.06,67.9521,25.234,23.5957,272.3253,0.943,0.6041,0.7049
ISIC_0030518,0,2.14,15.3079,5.7205,5.19,119.7176,0.9242,0.9086,0.9233
ISIC_0030519,0,2.28,14.0001,4.4267,4.3331,127.2777,0.8979,0.912,0.9244
ISIC_0030520,1,5.04,23.4201,22.1759,23.9295,380.4594,0.9385,0.8497,0.9151
ISIC_0030521,0,1.6,6.1224,3.4392,3.7051,56.1769,0.9274,0.9503,0.9584
ISIC_0030522,0,3.18,16.1924,11.3925,11.594,135.9242,0.9296,0.8367,0.8719
ISIC_0030523,0,4.12,60.6111,21.7795,28.5619,231.108,0.9344,0.5739,0.6654
ISIC_0030524,0,3.8,45.037,20.459,20.3871,292.2226,0.9361,0.7322,0.7772
ISIC_0030525,2,5.06,38.1055,31.56,27.1295,410.0862,0.9365,0.7337,0.8033
ISIC_0030526,1,3.1,28.9513,18.9068,19.8329,630.6366,0.9049,0.8599,0.8927
ISIC_0030527,0,2.76,25.1373,9.0443,8.1724,148.4054,0.9351,0.8474,0.8789
ISIC_0030528,0,4.42,13.0961,9.525,10.3794,268.5278,0.8878,0.8993,0.9121
ISIC_0030529,0,2.06,11.8473,3.9202,4.6079,110.1383,0.8988,0.9223,0.936
ISIC_0030530,0,2.1,13.1889,4.5695,5.2496,115.3667,0.9039,0.9111,0.9258
ISIC_0030531,1,2.34,18.107,7.8336,8.031,137.942,0.9354,0.892,0.9095
ISIC_0030532,0,4.82,51.7906,31.9879,27.3836,386.5653,0.9417,0.6829,0.7407
ISIC_0030533,0,6.32,38.7596,30.0825,34.5279,425.7189,0.928,0.7139,0.8127
ISIC_0030534,1,3.84,39.2013,27.8833,20.3954,472.239,0.9375,0.7906,0.8381
ISIC_0030535,0,0.0,9.2125,7.8953,9.0479,214.4652,0.9203,0.9465,0.9639
ISIC_0030536,0,3.42,39.7691,17.2592,14.2319,292.1372,0.938,0.7952,0.8351
ISIC_0030537,0,2.7,22.6975,14.0026,10.8721,171.3278,0.9366,0.8241,0.8536
ISIC_0030538,0,2.48,13.8516,3.7441,4.2506,92.274,0.8856,0.8791,0.8992
ISIC_0030539,1,4.62,5.89,3.8001,4.6522,105.9041,0.8353,0.924,0.9372
ISIC_0030540,0,2.72,21.7823,6.0817,6.4144,100.9134,0.9293,0.848,0.879
ISIC_0030541,0,2.9,29.6464,13.2108,16.1107,225.9734,0.9351,0.8238,0.8598
ISIC_0030542,0,2.68,11.6157,7.1645,8.0191,112.1981,0.9104,0.8771,0.8971
ISIC_0030543,0,2.54,17.4104,9.6985,7.5907,150.7888,0.922,0.8603,0.883
ISIC_0030544,0,1.36,3.7636,3.7211,3.8257,83.8094,0.892,0.9608,0.967
ISIC_0030545,0,4.18,55.9456,16.3755,18.6078,254.775,0.9336,0.6795,0.7481
ISIC_0030546,0,2.42,19.1162,8.4873,8.0526,173.6591,0.9176,0.8709,0.8933
ISIC_0030547,1,3.08,20.369,5.6519,6.5195,99.3777,0.9256,0.8344,0.8695
ISIC_0030548,0,4.56,92.1121,39.1182,43.3096,466.4518,0.9418,0.548,0.6888
ISIC_0030549,1,2.1,9.8532,6.5964,5.7331,172.9607,0.9088,0.939,0.9503
ISIC_0030550,0,2.66,21.2618,8.633,7.1488,120.5809,0.9404,0.8582,0.8903
ISIC_0030551,0,5.04,90.5942,52.4757,44.6767,496.0172,0.9372,0.4714,0.5904
ISIC_0030552,0,2.56,14.796,8.456,9.8977,154.3638,0.9308,0.9032,0.9247
ISIC_0030553,0,2.16,17.6526,8.8391,8.8875,181.2856,0.929,0.8969,0.912
ISIC_0030554,0,4.4,68.305,22.5384,28.1175,234.2575,0.9434,0.5814,0.6972
ISIC_0030555,0,4.26,71.5713,45.4973,62.2254,240.7378,0.9679,0.528,0.621
ISIC_0030556,0,1.78,11.898,4.8848,4.3817,132.0206,0.9114,0.9331,0.9442
ISIC_0030557,0,2.1,6.6569,3.5896,2.3884,73.5634,0.886,0.9372,0.9477
ISIC_0030558,0,3.06,34.8069,14.4958,13.0612,202.299,0.9451,0.801,0.8445
ISIC_0030559,0,4.6,40.268,17.9642,17.4393,236.3071,0.9511,0.7871,0.8396
ISIC_0030560,0,4.84,57.2031,19.6504,26.0004,229.9463,0.948,0.6701,0.7664
ISIC_0030561,0,0.98,49.9796,39.6976,39.2242,463.1214,0.9435,0.6764,0.7661
ISIC_0030562,0,2.1,15.0188,4.7111,4.8021,109.2529,0.9115,0.8997,0.9178
ISIC_0030563,0,3.08,21.3858,7.3844,8.0856,137.5172,0.9062,0.8213,0.8534
ISIC_0030564,0,5.74,57.827,39.539,38.182,743.11,0.9091,0.6478,0.7097
ISIC_0030565,0,0.92,58.873,40.3092,42.5978,546.1281,0.9264,0.6146,0.7179
ISIC_0030566,0,2.7,17.8251,6.0951,8.075,151.1187,0.8996,0.8686,0.8864
ISIC_0030567,1,5.14,31.3683,22.9433,27.2068,410.6344,0.9377,0.8219,0.8976
ISIC_0030568,1,2.88,26.5576,9.1712,7.9143,158.8881,0.9219,0.8156,0.8533
ISIC_0030569,0,3.94,25.3671,10.2133,8.9025,222.1333,0.9047,0.8243,0.8562
ISIC_0030570,0,3.06,20.6842,4.5849,6.4084,82.4696,0.9086,0.7977,0.8458
ISIC_0030571,0,2.7,26.4339,8.2113,9.6792,152.7188,0.9334,0.8465,0.8807
ISIC_0030572,0,3.74,48.505,22.4248,18.998,279.2746,0.9474,0.7325,0.7987
ISIC_0030573,0,1.7,8.6548,2.897,2.7028,70.0831,0.9158,0.9466,0.9564
ISIC_0030574,0,1.48,1.8612,1.3241,1.0238,44.0878,0.8368,0.982,0.9831
ISIC_0030575,0,3.28,23.4167,14.2998,12.4702,165.2445,0.9436,0.8251,0.8614
ISIC_0030576,1,5.22,67.794,23.212,24.761,215.6729,0.9477,0.5836,0.6803
ISIC_0030577,0,3.78,44.8664,18.1008,16.9013,290.8604,0.9291,0.7295,0.7798
ISIC_0030578,0,2.66,23.8581,11.4205,11.0523,316.5963,0.9165,0.8835,0.9112
ISIC_0030579,0,3.9,68.9805,39.591,42.1901,444.3834,0.9524,0.6463,0.7174
ISIC_0030580,0,3.96,25.5627,18.3106,16.9827,399.9311,0.9015,0.8143,0.8495
ISIC_0030581,1,2.3,2.8079,1.4826,1.8644,22.3933,0.8743,0.9465,0.9782
ISIC_0030582,0,1.58,1.0326,0.8265,0.7585,24.1787,0.7985,0.9781,0.9819
ISIC_0030583,0,2.98,27.1633,17.5446,16.0256,288.5135,0.9436,0.8533,0.8943
ISIC_0030584,0,3.26,49.7216,27.0596,27.682,372.1965,0.9552,0.7732,0.8555
ISIC_0030585,1,1.58,5.2641,2.328,1.7184,40.7482,0.9169,0.9577,0.9657
ISIC_0030586,0,2.42,8.1192,5.4218,5.869,98.6812,0.9214,0.9359,0.9517
ISIC_0030587,0,4.38,79.9426,33.7755,30.5113,361.0985,0.9457,0.5734,0.6757
ISIC_0030588,1,2.4,6.8499,4.1136,4.5668,93.1783,0.8718,0.922,0.9315
ISIC_0030589,1,0.14,17.3358,13.0208,13.938,382.3503,0.8811,0.8744,0.8963
ISIC_0030590,1,2.56,17.8666,8.1162,7.939,209.7588,0.9104,0.8928,0.9091
ISIC_0030591,0,4.62,18.4411,13.4941,14.1518,367.8285,0.9132,0.8976,0.929
ISIC_0030592,1,4.66,55.3044,23.5973,22.8658,227.9135,0.9525,0.6607,0.7256
ISIC_0030593,0,4.42,42.8434,28.2556,22.2692,467.5236,0.9222,0.7261,0.7682
ISIC_0030594,0,0.06,37.3189,26.3851,25.9566,333.1193,0.948,0.7743,0.82
ISIC_0030595,0,5.1,97.7951,42.5536,43.4846,337.0669,0.9503,0.4735,0.6462
ISIC_0030596,0,1.76,12.6368,4.4875,4.9854,93.3927,0.924,0.9195,0.9346
ISIC_0030597,0,2.9,19.1764,11.2484,9.0125,182.3077,0.9195,0.8481,0.8706
ISIC_0030598,0,3.62,43.1135,28.2155,27.6985,494.6201,0.9385,0.778,0.8288
ISIC_0030599,0,2.5,18.6023,6.8918,7.059,176.5125,0.9108,0.8921,0.9119
ISIC_0030600,1,2.96,35.1522,13.8893,13.4083,176.2077,0.947,0.7911,0.8371
ISIC_0030601,0,4.56,65.3755,29.1067,28.4484,398.8436,0.9439,0.6738,0.7446
ISIC_0030602,0,6.24,46.5524,27.1229,26.116,567.3836,0.9013,0.7037,0.7575
ISIC_0030603,0,5.24,35.3189,25.7725,26.0275,397.9974,0.925,0.7473,0.804
ISIC_0030604,0,5.58,73.3654,38.1633,29.0365,627.9092,0.9149,0.5925,0.6734
ISIC_0030605,0,3.88,29.4298,18.8493,15.6759,318.9267,0.9198,0.7924,0.8299
ISIC_0030606,1,4.6,16.0513,12.6943,13.2949,257.3588,0.9222,0.89,0.9137
ISIC_0030607,1,0.26,29.1406,22.8289,28.1151,491.6301,0.9109,0.7967,0.8555
ISIC_0030608,0,2.48,13.0211,8.1386,7.5888,190.8754,0.8992,0.9026,0.9203
ISIC_0030609,0,3.12,25.0435,10.8906,6.2336,202.4789,0.9008,0.8053,0.8343
ISIC_0030610,0,3.58,23.2207,12.309,11.5951,193.5696,0.8952,0.7591,0.8027
ISIC_0030611,0,1.48,5.7502,1.9654,1.7899,67.6726,0.8766,0.9622,0.9669
ISIC_0030612,0,5.36,80.6963,40.3493,34.6131,459.8592,0.9493,0.6116,0.7289
ISIC_0030613,0,3.82,53.3856,24.9604,22.4253,309.3292,0.9521,0.731,0.8019
ISIC_0030614,0,4.24,30.0725,8.2929,10.1607,97.3334,0.9512,0.7999,0.8523
ISIC_0030615,1,4.56,14.9003,12.6917,12.6636,281.3342,0.9128,0.894,0.9238
ISIC_0030616,1,2.46,13.2041,9.4305,9.7361,250.3072,0.9095,0.9174,0.93
ISIC_0030617,0,6.42,81.955,30.1126,28.3148,353.0785,0.9254,0.5,0.6235
ISIC_0030618,0,3.52,32.835,15.7379,17.4451,420.6704,0.9179,0.8396,0.8721
ISIC_0030619,1,2.82,31.8841,13.7801,12.4771,178.8261,0.9512,0.8246,0.8672
ISIC_0030620,0,1.64,7.9155,5.0413,3.7453,93.1672,0.9145,0.9357,0.9442
ISIC_0030621,1,1.58,6.2107,2.5681,1.8491,80.5281,0.8531,0.9415,0.9487
ISIC_0030622,0,5.82,78.9882,30.5374,29.8995,381.475,0.9385,0.5798,0.6781
ISIC_0030623,1,1.7,5.4968,2.4067,2.3439,52.4174,0.874,0.9382,0.9479
ISIC_0030624,0,2.92,24.6969,7.7923,8.0163,149.8254,0.9176,0.8271,0.8613
ISIC_0030625,0,3.74,41.0318,24.283,18.0567,288.5958,0.9413,0.7357,0.7842
ISIC_0030626,0,4.48,39.6654,25.8159,20.1847,359.0072,0.9277,0.7151,0.7671
ISIC_0030627,0,2.64,16.3036,5.3107,6.1002,94.9499,0.9211,0.8777,0.9021
ISIC_0030628,0,2.32,14.7667,5.0793,5.7788,95.6643,0.9127,0.8792,0.9092
ISIC_0030629,0,3.24,44.3035,30.0575,35.3831,338.9682,0.9583,0.7587,0.8192
ISIC_0030630,0,2.3,11.4437,4.6328,5.8621,90.1368,0.8956,0.8875,0.9042
ISIC_0030631,0,0.4,34.5394,18.0416,15.5056,330.0365,0.9312,0.8135,0.8704
ISIC_0030632,1,3.5,42.4391,14.8239,14.8418,182.1829,0.9459,0.7441,0.8102
ISIC_0030633,0,2.76,19.8123,7.3703,8.0482,170.9102,0.9202,0.8855,0.911
ISIC_0030634,0,4.28,50.8707,25.2848,22.0474,293.8922,0.9365,0.6588,0.7324
ISIC_0030635,0,4.86,21.8019,19.3576,18.6745,226.0471,0.9467,0.8336,0.8998
ISIC_0030636,0,2.52,18.4268,15.0469,14.3036,324.5726,0.9239,0.8845,0.9147
ISIC_0030637,0,3.98,43.4139,18.7227,16.0836,281.4931,0.9395,0.764,0.8313
ISIC_0030638,0,3.7,52.8168,20.6859,24.0888,247.6306,0.9473,0.6987,0.7813
ISIC_0030639,0,4.86,44.7805,35.641,39.396,657.5164,0.9369,0.7643,0.8608
ISIC_0030640,1,3.16,18.0638,14.3156,16.9345,317.2175,0.9249,0.8871,0.9069
ISIC_0030641,0,1.42,6.6453,2.0261,2.4345,60.734,0.8936,0.9548,0.9608
ISIC_0030642,0,2.06,15.2136,7.5517,7.7619,137.8035,0.945,0.9232,0.9457
ISIC_0030643,0,3.38,35.7125,14.6166,14.1442,199.0119,0.9303,0.7421,0.793
ISIC_0030644,1,3.72,16.6808,12.5483,12.392,378.5076,0.9084,0.9079,0.932
ISIC_0030645,0,3.66,41.9478,29.9446,25.1954,299.5661,0.9564,0.7354,0.7808
ISIC_0030646,0,2.8,21.438,6.9103,7.7729,114.4872,0.9311,0.8535,0.8885
ISIC_0030647,0,4.56,93.3371,45.3601,51.8876,532.5646,0.9423,0.5405,0.6755
ISIC_0030648,0,2.96,25.7153,10.6612,10.351,165.9599,0.9331,0.8296,0.8637
ISIC_0030649,0,2.56,21.8173,13.9291,12.2594,222.4561,0.9451,0.8794,0.9102
ISIC_0030650,0,2.38,20.1323,9.2258,9.1858,184.4723,0.9267,0.8799,0.8964
ISIC_0030651,0,4.2,50.6235,24.9552,22.6594,409.143,0.9397,0.7507,0.8249
ISIC_0030652,1,4.38,36.8256,24.1683,26.3367,196.1354,0.9359,0.6299,0.7135
ISIC_0030653,0,1.66,8.9831,3.366,3.0764,81.2765,0.9036,0.9356,0.9432
ISIC_0030654,1,3.12,15.8333,10.0508,11.8663,131.417,0.8959,0.7765,0.8217
ISIC_0030655,0,4.28,57.6793,35.9425,34.0941,891.5899,0.9159,0.7287,0.7764
ISIC_0030656,0,2.74,21.3063,8.6883,8.3717,168.3261,0.9355,0.8862,0.908
ISIC_0030657,0,1.6,7.1076,2.9336,3.4563,78.1873,0.898,0.9492,0.9571
ISIC_0030658,0,3.88,55.9626,22.2911,26.2148,266.2341,0.939,0.6458,0.7303
ISIC_0030659,0,0.04,1.315,1.007,1.0303,30.4104,0.841,0.9841,0.985
ISIC_0030660,1,2.58,23.1099,11.7613,10.5369,205.2352,0.9448,0.885,0.9102
ISIC_0030661,0,1.36,4.9953,2.9866,3.6372,69.0812,0.9064,0.9611,0.9651
ISIC_0030662,0,1.86,15.4512,8.9817,8.0444,182.3744,0.9448,0.9297,0.9517
ISIC_0030663,0,4.7,20.0984,16.5283,16.4878,259.7316,0.9321,0.853,0.9019
ISIC_0030664,0,1.46,6.0908,4.9695,5.9894,90.7543,0.9338,0.9558,0.9651
ISIC_0030665,0,3.12,47.3087,25.1125,26.2957,353.6232,0.9503,0.7659,0.829
ISIC_0030666,0,0.8,1.2588,0.7732,0.733,20.4786,0.8467,0.9858,0.9878
ISIC_0030667,0,1.22,4.7034,1.7195,2.0278,57.6985,0.8773,0.967,0.9716
ISIC_0030668,1,6.1,61.4596,34.4994,38.2269,299.3808,0.9683,0.7098,0.8365
ISIC_0030669,0,4.5,58.1839,29.9226,29.7483,360.9599,0.9469,0.6728,0.7498
ISIC_0030670,1,4.32,61.1678,15.867,17.8645,174.3581,0.9258,0.5256,0.6571
ISIC_0030671,1,4.12,55.5616,16.8061,20.5678,209.0824,0.9378,0.6512,0.7395
ISIC_0030672,0,2.76,20.9034,13.7056,14.0438,241.8448,0.9432,0.8872,0.9101
ISIC_0030673,0,4.7,66.733,25.9711,29.912,312.9644,0.9282,0.5681,0.6614
ISIC_0030674,1,2.8,14.5457,9.4893,8.4069,221.7413,0.9023,0.8939,0.9097
ISIC_0030675,0,4.68,20.0829,17.7497,16.7392,290.394,0.936,0.8646,0.9131
ISIC_0030676,0,0.14,15.6917,9.9024,9.2355,345.0874,0.9097,0.9283,0.9512
ISIC_0030677,0,7.4,74.6087,42.1111,51.7661,641.3631,0.9332,0.6091,0.6952
ISIC_0030678,0,5.28,83.1384,42.4723,43.9267,433.4738,0.9508,0.5778,0.6975
ISIC_0030679,0,3.42,31.4532,11.2994,12.0053,156.5039,0.9485,0.824,0.8699
ISIC_0030680,0,3.98,39.2699,16.0529,17.112,226.9777,0.9291,0.7292,0.7851
ISIC_0030681,0,3.94,41.4431,21.7077,21.1945,241.5782,0.9407,0.7041,0.7466
ISIC_0030682,0,2.04,18.2101,9.7913,6.9179,223.704,0.9291,0.9102,0.9308
ISIC_0030683,0,3.36,28.0315,18.0864,17.7136,362.2316,0.927,0.8372,0.872
ISIC_0030684,0,2.36,19.37,10.6352,10.9322,270.9229,0.918,0.8954,0.9165
ISIC_0030685,0,2.56,19.1979,7.0244,6.6729,137.5497,0.9325,0.8917,0.9146
ISIC_0030686,0,1.6,8.1643,3.6987,3.3086,100.7927,0.9161,0.9554,0.9627
ISIC_0030687,1,4.6,6.2473,5.207,5.3508,133.1752,0.8491,0.9099,0.9212
ISIC_0030688,0,3.28,24.2927,16.7355,11.244,226.515,0.9281,0.81,0.8467
ISIC_0030689,0,4.7,18.1767,14.8445,15.695,318.2816,0.9189,0.878,0.9178
ISIC_0030690,2,7.4,67.1654,51.4383,54.811,1005.6816,0.9102,0.6154,0.7243
ISIC_0030691,0,2.96,22.6568,7.2173,7.4663,132.528,0.911,0.8185,0.8502
ISIC_0030692,1,2.28,18.6462,7.6718,8.1964,120.3439,0.9358,0.8755,0.9013
ISIC_0030693,0,1.38,83.164,63.1158,68.5262,639.0804,0.9425,0.5144,0.6042
ISIC_0030694,0,4.68,23.1771,19.8648,19.2479,300.6954,0.9371,0.8391,0.9027
ISIC_0030695,0,3.6,30.8993,18.4276,14.7497,299.8677,0.9337,0.8119,0.8476
ISIC_0030696,1,4.54,65.9121,35.8199,29.9136,685.1505,0.927,0.6888,0.7863
ISIC_0030697,0,0.74,1.3273,0.5846,0.4965,17.5897,0.8141,0.9843,0.9865
ISIC_0030698,0,4.82,15.4466,13.9062,16.4842,350.646,0.9088,0.893,0.9434
ISIC_0030699,0,5.76,92.0077,39.2717,42.2913,416.0339,0.9449,0.5276,0.6239
ISIC_0030700,1,2.54,19.9193,11.2657,12.2563,241.5911,0.9305,0.8917,0.9149
ISIC_0030701,1,2.58,20.6647,10.2049,8.3924,168.5649,0.9461,0.8944,0.9195
ISIC_0030702,0,4.66,37.5682,16.676,19.5172,176.0245,0.9373,0.6906,0.7581
ISIC_0030703,0,2.62,14.1494,5.6556,7.3962,88.5654,0.9026,0.8506,0.8899
ISIC_0030704,0,2.16,14.8064,6.2126,6.6315,120.9624,0.9209,0.8968,0.9092
ISIC_0030705,0,0.04,35.3279,25.3585,24.2455,504.3895,0.9327,0.813,0.8425
ISIC_0030706,0,3.0,29.9161,16.1247,14.5168,288.1512,0.9394,0.844,0.8798
ISIC_0030707,0,3.86,43.2826,23.6075,23.5199,380.3195,0.9356,0.7568,0.8019
ISIC_0030708,1,1.86,11.9223,4.1117,4.6352,103.8068,0.907,0.9218,0.9351
ISIC_0030709,1,1.02,2.0355,1.0549,0.7697,37.6136,0.7832,0.9724,0.9753
ISIC_0030710,0,4.16,38.0202,27.0611,29.7115,286.1548,0.9493,0.7369,0.8002
ISIC_0030711,0,4.06,52.2822,19.3934,24.6023,219.7762,0.9481,0.688,0.7601
ISIC_0030712,0,2.86,22.3011,17.8054,17.0013,360.2452,0.9312,0.8685,0.8968
ISIC_0030713,0,1.86,14.4834,6.0962,5.1901,152.9709,0.9174,0.9207,0.9352
ISIC_0030714,2,4.98,44.8063,28.8064,30.7701,403.069,0.9235,0.6785,0.7517
ISIC_0030715,0,2.1,15.6944,5.9832,5.4425,118.0694,0.93,0.9083,0.9279
ISIC_0030716,1,2.06,12.2836,3.9569,5.2367,89.8117,0.9037,0.9022,0.9188
ISIC_0030717,0,2.78,13.6059,6.7264,5.49,103.0009,0.8881,0.8319,0.8613
ISIC_0030718,0,2.4,18.3349,4.9441,5.4329,95.2833,0.9255,0.878,0.904
ISIC_0030719,0,2.02,15.2797,6.4352,5.0201,121.6882,0.9309,0.9105,0.9256
ISIC_0030720,1,3.02,23.6742,12.2335,10.4559,239.1336,0.9391,0.8844,0.9175
ISIC_0030721,0,2.5,18.3516,11.9197,15.3597,156.5366,0.9454,0.8667,0.8917
ISIC_0030722,0,3.76,54.8842,35.175,45.9629,493.7973,0.9475,0.7084,0.7654
ISIC_0030723,1,5.18,35.8788,24.2188,28.2643,327.4058,0.9364,0.7448,0.783
ISIC_0030724,0,2.52,20.0355,11.2864,12.1093,161.0191,0.9389,0.858,0.8915
ISIC_0030725,0,1.78,8.2651,3.1019,3.4121,92.6082,0.8809,0.9369,0.9472
ISIC_0030726,0,3.36,31.3298,14.4832,12.8146,309.4545,0.9266,0.8377,0.8748
ISIC_0030727,0,2.94,24.3502,8.9628,8.6212,162.3541,0.9296,0.8516,0.8768
ISIC_0030728,0,6.42,92.9021,48.8178,46.7721,429.4223,0.9619,0.5832,0.7215
ISIC_0030729,0,1.8,8.9707,3.2577,3.4746,76.4105,0.9188,0.944,0.9552
ISIC_0030730,0,2.4,17.332,11.8994,12.2752,224.0459,0.9382,0.9015,0.9239
ISIC_0030731,1,5.12,57.4324,35.4993,34.9855,1138.8799,0.8737,0.6893,0.7368
ISIC_0030732,0,2.42,16.1773,10.3237,9.732,145.8741,0.9438,0.893,0.9106
ISIC_0030733,0,2.42,17.3621,11.6791,10.0904,183.5364,0.9389,0.8886,0.9083
ISIC_0030734,0,2.76,21.4793,7.3994,6.1272,124.5972,0.9304,0.8592,0.8927
ISIC_0030735,0,2.9,20.4029,6.7468,7.9287,93.6239,0.9342,0.8416,0.8865
ISIC_0030736,0,2.32,12.831,3.8348,3.9095,98.0235,0.8919,0.8968,0.9118
ISIC_0030737,0,5.66,51.3042,35.3886,35.3765,1007.5874,0.8665,0.6685,0.7241
ISIC_0030738,0,2.16,14.5854,5.3982,4.8196,86.2766,0.9315,0.8962,0.9168
ISIC_0030739,0,2.68,25.6258,12.7241,12.3723,263.1058,0.9379,0.8777,0.9116
ISIC_0030740,0,2.3,17.0944,9.1522,8.0474,163.2858,0.9348,0.8981,0.9142
ISIC_0030741,1,1.26,0.9106,0.7335,0.7755,21.7839,0.8076,0.9859,0.9869
ISIC_0030742,0,4.1,52.8963,31.1625,25.1007,319.8986,0.9607,0.7375,0.7945
ISIC_0030743,0,1.12,49.2091,27.4489,20.819,751.0126,0.8953,0.7447,0.8117
ISIC_0030744,0,5.32,71.4312,54.3748,52.3634,528.9466,0.9459,0.5649,0.7223
ISIC_0030745,1,2.12,11.1224,3.4122,3.8284,86.1134,0.8989,0.9155,0.9285
